Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Wed, May 23 2012,2400,160,6.9,238,4.2,398,5.3
Thu, May 24 2012,0100,55,7.3,163,3.7,218,4.6
Thu, May 24 2012,0200,32,15.6,66,12.1,98,13.3
Thu, May 24 2012,0300,31,29,79,8.9,110,14.5
Thu, May 24 2012,0400,35,14.3,50,8,85,10.6
Thu, May 24 2012,0500,38,15.8,28,25,66,19.7
Thu, May 24 2012,0600,155,11.6,44,27.3,199,15.1
Thu, May 24 2012,0700,609,5.9,148,24.3,757,9.5
Thu, May 24 2012,0800,1021,5.8,375,14.9,1396,8.2
Thu, May 24 2012,0900,742,6.1,616,9.3,1358,7.5
Thu, May 24 2012,1000,550,8.4,456,10.3,1006,9.2
Thu, May 24 2012,1100,693,7.5,504,12.5,1197,9.6
Thu, May 24 2012,1200,657,9.1,549,8.7,1206,9
Thu, May 24 2012,1300,630,6.7,623,8.8,1253,7.7
Thu, May 24 2012,1400,648,5.7,667,7.6,1315,6.7
Thu, May 24 2012,1500,610,9.3,748,7,1358,8
Thu, May 24 2012,1600,631,8.6,845,4.6,1476,6.3
Thu, May 24 2012,1700,609,6.4,1000,5.1,1609,5.6
Thu, May 24 2012,1800,647,4.3,978,4.6,1625,4.5
Thu, May 24 2012,1900,664,3.8,1024,4.5,1688,4.2
Thu, May 24 2012,2000,565,4.2,641,3.4,1206,3.8
Thu, May 24 2012,2100,491,4.9,607,3.1,1098,3.9
Thu, May 24 2012,2200,334,3.6,592,3.7,926,3.7
Thu, May 24 2012,2300,277,3.6,407,2.9,684,3.2
Thu, May 24 2012,2400,154,5.2,260,3.5,414,4.1
Fri, May 25 2012,0100,72,6.9,196,4.6,268,5.2
Fri, May 25 2012,0200,34,8.8,98,8.2,132,8.3
Fri, May 25 2012,0300,30,30,83,6,113,12.4
Fri, May 25 2012,0400,29,17.2,56,5.4,85,9.4
Fri, May 25 2012,0500,44,27.3,49,26.5,93,26.9
Fri, May 25 2012,0600,180,15,47,29.8,227,18.1
Fri, May 25 2012,0700,558,5.9,122,25.4,680,9.4
Fri, May 25 2012,0800,940,5.2,355,11.8,1295,7
Fri, May 25 2012,0900,758,7.7,586,8.4,1344,8
Fri, May 25 2012,1000,569,7.4,463,11.9,1032,9.4
Fri, May 25 2012,1100,663,5.7,499,9.6,1162,7.4
Fri, May 25 2012,1200,677,8.1,633,8.5,1310,8.3
Fri, May 25 2012,1300,626,5.9,769,5.5,1395,5.7
Fri, May 25 2012,1400,664,5.7,823,6.1,1487,5.9
Fri, May 25 2012,1500,647,8,875,6.6,1522,7.2
Fri, May 25 2012,1600,644,6.5,925,5,1569,5.6
Fri, May 25 2012,1700,581,6,892,5,1473,5.4
Fri, May 25 2012,1800,723,3.7,910,3.8,1633,3.8
Fri, May 25 2012,1900,759,3.2,940,3.7,1699,3.5
Fri, May 25 2012,2000,758,2.5,772,2.7,1530,2.6
Fri, May 25 2012,2100,490,3.9,710,1.8,1200,2.7
Fri, May 25 2012,2200,369,3.8,614,2.1,983,2.7
Fri, May 25 2012,2300,252,3.6,464,1.9,716,2.5
Fri, May 25 2012,2400,150,4.7,319,2.8,469,3.4
Sat, May 26 2012,0100,83,9.6,175,2.3,258,4.7
Sat, May 26 2012,0200,54,3.7,130,3.1,184,3.3
Sat, May 26 2012,0300,42,14.3,94,9.6,136,11
Sat, May 26 2012,0400,34,11.8,73,4.1,107,6.5
Sat, May 26 2012,0500,40,20,59,8.5,99,13.1
Sat, May 26 2012,0600,100,8,42,9.5,142,8.5
Sat, May 26 2012,0700,177,9,75,8,252,8.7
Sat, May 26 2012,0800,332,6.3,221,11.8,553,8.5
Sat, May 26 2012,0900,527,6.1,296,9.1,823,7.2
Sat, May 26 2012,1000,742,2.8,456,6.8,1198,4.3
Sat, May 26 2012,1100,720,4.4,600,5.7,1320,5
Sat, May 26 2012,1200,736,3.9,634,4.7,1370,4.3
Sat, May 26 2012,1300,630,2.1,730,3.2,1360,2.6
Sat, May 26 2012,1400,648,2.2,741,2.8,1389,2.5
Sat, May 26 2012,1500,637,2.8,741,4,1378,3.5
Sat, May 26 2012,1600,504,2.6,690,2.5,1194,2.5
Sat, May 26 2012,1700,539,3,739,2.4,1278,2.7
Sat, May 26 2012,1800,605,4.1,746,2.8,1351,3.4
Sat, May 26 2012,1900,593,4.2,773,2.7,1366,3.4
Sat, May 26 2012,2000,630,1.9,598,1.3,1228,1.6
Sat, May 26 2012,2100,488,2.3,560,1.4,1048,1.8
Sat, May 26 2012,2200,427,1.2,427,2.1,854,1.6
Sat, May 26 2012,2300,279,1.4,294,2.4,573,1.9
Sat, May 26 2012,2400,171,0.6,242,1.7,413,1.2
Sun, May 27 2012,0100,103,3.9,186,1.6,289,2.4
Sun, May 27 2012,0200,70,4.3,157,0.6,227,1.8
Sun, May 27 2012,0300,72,5.6,130,2.3,202,3.5
Sun, May 27 2012,0400,60,5,109,2.8,169,3.6
Sun, May 27 2012,0500,44,4.5,98,2,142,2.8
Sun, May 27 2012,0600,62,6.5,34,5.9,96,6.2
Sun, May 27 2012,0700,113,1.8,48,2.1,161,1.9
Sun, May 27 2012,0800,168,6.5,93,3.2,261,5.4
Sun, May 27 2012,0900,261,3.8,164,19.5,425,9.9
Sun, May 27 2012,1000,304,2.6,350,7.1,654,5
Sun, May 27 2012,1100,529,1.5,372,5.6,901,3.2
Sun, May 27 2012,1200,633,1.7,541,3.9,1174,2.7
Sun, May 27 2012,1300,743,1.3,589,2.7,1332,2
Sun, May 27 2012,1400,741,0.5,651,1.5,1392,1
Sun, May 27 2012,1500,776,2.1,698,0.9,1474,1.5
Sun, May 27 2012,1600,637,0.9,771,1.6,1408,1.3
Sun, May 27 2012,1700,529,1.9,765,1.4,1294,1.6
Sun, May 27 2012,1800,589,2.5,777,2.1,1366,2.3
Sun, May 27 2012,1900,706,3.5,885,0.9,1591,2.1
Sun, May 27 2012,2000,799,3,769,1.4,1568,2.2
Sun, May 27 2012,2100,663,2.1,646,1.5,1309,1.8
Sun, May 27 2012,2200,462,1.7,495,2.2,957,2
Sun, May 27 2012,2300,360,1.4,310,1.9,670,1.6
Sun, May 27 2012,2400,218,3.7,208,2.4,426,3.1
Mon, May 28 2012,0100,71,4.2,96,5.2,167,4.8
Mon, May 28 2012,0200,44,9.1,68,5.9,112,7.1
Mon, May 28 2012,0300,27,25.9,44,11.4,71,16.9
Mon, May 28 2012,0400,30,6.7,30,10,60,8.3
Mon, May 28 2012,0500,39,15.4,21,14.3,60,15
Mon, May 28 2012,0600,150,7.3,40,12.5,190,8.4
Mon, May 28 2012,0700,568,4,141,14.2,709,6.1
Mon, May 28 2012,0800,1001,4.9,372,10.2,1373,6.3
Mon, May 28 2012,0900,678,6.9,602,8.8,1280,7.8
Mon, May 28 2012,1000,551,7.4,440,10,991,8.6
Mon, May 28 2012,1100,625,7.4,477,10.9,1102,8.9
Mon, May 28 2012,1200,652,7.8,545,8.1,1197,7.9
Mon, May 28 2012,1300,602,8.3,596,7.4,1198,7.8
Mon, May 28 2012,1400,596,5,667,9.1,1263,7.2
Mon, May 28 2012,1500,617,9.2,745,7.7,1362,8.4
Mon, May 28 2012,1600,663,6.6,869,5.9,1532,6.2
Mon, May 28 2012,1700,565,8.1,978,4.9,1543,6.1
Mon, May 28 2012,1800,573,5.8,1018,4,1591,4.7
Mon, May 28 2012,1900,622,4.5,962,4.9,1584,4.7
Mon, May 28 2012,2000,561,4.5,607,4.4,1168,4.5
Mon, May 28 2012,2100,418,5.7,484,4.1,902,4.9
