Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Sat, May 5 2012,0600,28,39.3,33,39.4,61,39.3
Sat, May 5 2012,0700,33,30.3,36,33.3,69,31.9
Sat, May 5 2012,0800,74,17.6,54,9.3,128,14.1
Sat, May 5 2012,0900,153,7.8,119,13.4,272,10.3
Sat, May 5 2012,1000,224,9.4,223,8.1,447,8.7
Sat, May 5 2012,1100,287,8.4,280,3.9,567,6.2
Sat, May 5 2012,1200,373,8,349,7.2,722,7.6
Sat, May 5 2012,1300,451,5.3,582,3.8,1033,4.5
Sat, May 5 2012,1400,440,5.2,618,2.4,1058,3.6
Sat, May 5 2012,1500,489,5.1,714,3.5,1203,4.2
Sat, May 5 2012,1600,425,4.7,658,2.6,1083,3.4
Sat, May 5 2012,1700,396,3.3,591,3.2,987,3.2
Sat, May 5 2012,1800,375,4,607,3.3,982,3.6
Sat, May 5 2012,1900,386,4.7,472,4,858,4.3
Sat, May 5 2012,2000,358,2.2,402,3,760,2.6
Sat, May 5 2012,2100,320,4.1,361,4.4,681,4.3
Sat, May 5 2012,2200,204,4.9,314,5.4,518,5.2
Sat, May 5 2012,2300,154,3.9,227,4.8,381,4.5
Sat, May 5 2012,2400,109,1.8,124,4.8,233,3.4
Sun, May 6 2012,0100,97,3.1,87,3.4,184,3.3
Sun, May 6 2012,0200,44,6.8,63,9.5,107,8.4
Sun, May 6 2012,0300,46,10.9,53,7.5,99,9.1
Sun, May 6 2012,0400,43,11.6,48,8.3,91,9.9
Sun, May 6 2012,0500,48,8.3,37,8.1,85,8.2
Sun, May 6 2012,0600,28,10.7,13,15.4,41,12.2
Sun, May 6 2012,0700,16,12.5,15,13.3,31,12.9
Sun, May 6 2012,0800,60,11.7,36,5.6,96,9.4
Sun, May 6 2012,0900,74,10.8,55,5.5,129,8.5
Sun, May 6 2012,1000,125,8.8,85,5.9,210,7.6
Sun, May 6 2012,1100,222,5.9,138,11.6,360,8.1
Sun, May 6 2012,1200,332,3.6,222,5.4,554,4.3
Sun, May 6 2012,1300,426,4.9,293,4.1,719,4.6
Sun, May 6 2012,1400,560,3,458,2.6,1018,2.8
Sun, May 6 2012,1500,486,5.6,516,2.5,1002,4
Sun, May 6 2012,1600,445,2.2,492,3,937,2.7
Sun, May 6 2012,1700,409,1.5,406,3.9,815,2.7
Sun, May 6 2012,1800,493,2,352,4.3,845,3
Sun, May 6 2012,1900,520,4.4,397,3.8,917,4.1
Sun, May 6 2012,2000,478,4,427,3.5,905,3.8
Sun, May 6 2012,2100,399,3.5,407,2.2,806,2.9
Sun, May 6 2012,2200,249,1.2,328,5.2,577,3.5
Sun, May 6 2012,2300,162,2.5,201,3,363,2.8
Sun, May 6 2012,2400,93,3.2,147,7.5,240,5.8
Mon, May 7 2012,0100,79,1.3,98,7.1,177,4.5
Mon, May 7 2012,0200,49,4.1,53,7.5,102,5.9
Mon, May 7 2012,0300,30,10,34,14.7,64,12.5
Mon, May 7 2012,0400,19,15.8,34,14.7,53,15.1
Mon, May 7 2012,0500,38,7.9,18,22.2,56,12.5
Mon, May 7 2012,0600,26,15.4,17,35.3,43,23.3
Mon, May 7 2012,0700,30,16.7,21,33.3,51,23.5
Mon, May 7 2012,0800,38,7.9,46,15.2,84,11.9
Mon, May 7 2012,0900,83,14.5,54,16.7,137,15.3
Mon, May 7 2012,1000,108,13.9,70,11.4,178,12.9
Mon, May 7 2012,1100,172,8.1,117,13.7,289,10.4
Mon, May 7 2012,1200,351,6.3,151,7.3,502,6.6
Mon, May 7 2012,1300,530,5.8,250,4.8,780,5.5
Mon, May 7 2012,1400,755,4,347,4.3,1102,4.1
Mon, May 7 2012,1500,676,3.6,406,5.9,1082,4.4
Mon, May 7 2012,1600,708,3.8,411,3.6,1119,3.8
Mon, May 7 2012,1700,671,3,376,2.9,1047,3
Mon, May 7 2012,1800,705,2.3,470,4.3,1175,3.1
Mon, May 7 2012,1900,702,3.7,427,3.5,1129,3.6
Mon, May 7 2012,2000,694,2.7,394,2,1088,2.5
Mon, May 7 2012,2100,555,2.2,362,4.1,917,2.9
Mon, May 7 2012,2200,388,2.3,354,4,742,3.1
Mon, May 7 2012,2300,226,2.2,264,4.5,490,3.5
Mon, May 7 2012,2400,113,2.7,171,7,284,5.3
Tue, May 8 2012,0100,54,11.1,124,8.9,178,9.6
Tue, May 8 2012,0200,34,8.8,69,14.5,103,12.6
Tue, May 8 2012,0300,21,42.9,33,18.2,54,27.8
Tue, May 8 2012,0400,18,50,19,21.1,37,35.1
Tue, May 8 2012,0500,20,10,19,36.8,39,23.1
Tue, May 8 2012,0600,30,26.7,26,53.8,56,39.3
Tue, May 8 2012,0700,98,19.4,59,28.8,157,22.9
Tue, May 8 2012,0800,259,8.1,216,8.8,475,8.4
Tue, May 8 2012,0900,419,8.6,565,6.5,984,7.4
Tue, May 8 2012,1000,469,7.5,707,6.9,1176,7.1
Tue, May 8 2012,1100,340,11.2,513,8.4,853,9.5
Tue, May 8 2012,1200,326,13.8,382,8.6,708,11
Tue, May 8 2012,1300,321,10.9,392,11.5,713,11.2
Tue, May 8 2012,1400,383,11.5,348,9.2,731,10.4
Tue, May 8 2012,1500,355,12.4,366,10.1,721,11.2
Tue, May 8 2012,1600,412,7,332,8.7,744,7.8
Tue, May 8 2012,1700,461,7.8,394,9.9,855,8.8
Tue, May 8 2012,1800,627,6.9,403,7.2,1030,7
Tue, May 8 2012,1900,692,4,420,6.7,1112,5
Tue, May 8 2012,2000,512,6.1,423,4.5,935,5.3
Tue, May 8 2012,2100,327,5.5,319,6.9,646,6.2
Tue, May 8 2012,2200,245,3.7,220,6.4,465,4.9
Tue, May 8 2012,2300,166,6.6,179,8.9,345,7.8
Tue, May 8 2012,2400,111,6.3,121,13.2,232,9.9
Wed, May 9 2012,0100,85,8.2,101,14.9,186,11.8
Wed, May 9 2012,0200,42,9.5,48,20.8,90,15.6
Wed, May 9 2012,0300,23,43.5,25,28,48,35.4
Wed, May 9 2012,0400,29,37.9,29,37.9,58,37.9
Wed, May 9 2012,0500,20,45,22,50,42,47.6
Wed, May 9 2012,0600,27,44.4,27,63,54,53.7
Wed, May 9 2012,0700,60,31.7,62,19.4,122,25.4
Wed, May 9 2012,0800,161,10.6,202,13.9,363,12.4
Wed, May 9 2012,0900,352,8.8,556,7.2,908,7.8
Wed, May 9 2012,1000,482,7.9,669,5.7,1151,6.6
Wed, May 9 2012,1100,367,12.5,543,11.8,910,12.1
Wed, May 9 2012,1200,317,9.5,408,10,725,9.8
Wed, May 9 2012,1300,321,12.1,401,11.2,722,11.6
Wed, May 9 2012,1400,340,12.6,381,8.9,721,10.7
Wed, May 9 2012,1500,379,12.1,356,9.8,735,11
Wed, May 9 2012,1600,392,10.2,368,11.1,760,10.7
Wed, May 9 2012,1700,497,8.5,383,7.6,880,8.1
Wed, May 9 2012,1800,588,8.7,419,5,1007,7.1
Wed, May 9 2012,1900,711,4.9,497,7.6,1208,6
Wed, May 9 2012,2000,632,3.5,493,4.7,1125,4
Wed, May 9 2012,2100,398,5,329,8.8,727,6.7
Wed, May 9 2012,2200,204,6.4,233,11.2,437,8.9
Wed, May 9 2012,2300,155,6.5,153,9.8,308,8.1
Wed, May 9 2012,2400,126,5.6,130,10.8,256,8.2
Thu, May 10 2012,0100,75,5.3,102,15.7,177,11.3
Thu, May 10 2012,0200,38,13.2,52,21.2,90,17.8
Thu, May 10 2012,0300,29,31,42,21.4,71,25.4
Thu, May 10 2012,0400,32,31.2,17,41.2,49,34.7
Thu, May 10 2012,0500,17,17.6,29,65.5,46,47.8
Thu, May 10 2012,0600,21,52.4,30,43.3,51,47.1
Thu, May 10 2012,0700,60,30,55,38.2,115,33.9
Thu, May 10 2012,0800,141,9.2,192,15.1,333,12.6
Thu, May 10 2012,0900,357,12.3,530,6.6,887,8.9
Thu, May 10 2012,1000,470,7,718,5.4,1188,6.1
Thu, May 10 2012,1100,390,10.3,508,9.6,898,9.9
Thu, May 10 2012,1200,323,12.7,388,12.4,711,12.5
Thu, May 10 2012,1300,335,12.8,380,11.8,715,12.3
Thu, May 10 2012,1400,363,11.3,385,10.9,748,11.1
Thu, May 10 2012,1500,421,10,396,10.4,817,10.2
Thu, May 10 2012,1600,417,9.8,374,8.8,791,9.4
Thu, May 10 2012,1700,537,9.7,429,8.6,966,9.2
Thu, May 10 2012,1800,584,7.5,419,8.8,1003,8.1
Thu, May 10 2012,1900,762,7,544,6.2,1306,6.7
Thu, May 10 2012,2000,636,4.1,538,5.6,1174,4.8
Thu, May 10 2012,2100,328,7.3,392,6.6,720,6.9
Thu, May 10 2012,2200,248,5.2,255,6.7,503,6
Thu, May 10 2012,2300,205,6.8,192,7.8,397,7.3
Thu, May 10 2012,2400,139,6.5,146,8.2,285,7.4
Fri, May 11 2012,0100,86,9.3,88,19.3,174,14.4
Fri, May 11 2012,0200,48,8.3,72,16.7,120,13.3
Fri, May 11 2012,0300,45,35.6,35,31.4,80,33.8
Fri, May 11 2012,0400,41,17.1,31,29,72,22.2
Fri, May 11 2012,0500,20,50,23,56.5,43,53.5
Fri, May 11 2012,0600,36,27.8,29,65.5,65,44.6
Fri, May 11 2012,0700,52,42.3,64,25,116,32.8
Fri, May 11 2012,0800,114,18.4,209,13.4,323,15.2
Fri, May 11 2012,0900,301,13.6,495,8.1,796,10.2
Fri, May 11 2012,1000,458,7.9,628,7.5,1086,7.6
Fri, May 11 2012,1100,338,13.3,491,10.6,829,11.7
Fri, May 11 2012,1200,344,13.4,390,11.5,734,12.4
Fri, May 11 2012,1300,371,12.9,413,9.7,784,11.2
Fri, May 11 2012,1400,469,10.9,506,7.3,975,9
Fri, May 11 2012,1500,553,8,460,8.7,1013,8.3
Fri, May 11 2012,1600,593,7.6,487,7.4,1080,7.5
Fri, May 11 2012,1700,645,6.5,558,6.3,1203,6.4
Fri, May 11 2012,1800,713,6.5,664,6.3,1377,6.4
Fri, May 11 2012,1900,743,4.6,713,3.5,1456,4.1
Fri, May 11 2012,2000,589,4.2,706,5.1,1295,4.7
Fri, May 11 2012,2100,421,6.9,541,5,962,5.8
Fri, May 11 2012,2200,298,5.4,451,5.1,749,5.2
Fri, May 11 2012,2300,203,6.9,338,6.5,541,6.7
Fri, May 11 2012,2400,125,9.6,210,7.1,335,8.1
Sat, May 12 2012,0100,94,2.1,96,8.3,190,5.3
Sat, May 12 2012,0200,57,10.5,54,13,111,11.7
Sat, May 12 2012,0300,49,14.3,50,24,99,19.2
Sat, May 12 2012,0400,38,13.2,43,20.9,81,17.3
Sat, May 12 2012,0500,18,50,20,60,38,55.3
Sat, May 12 2012,0600,35,31.4,24,54.2,59,40.7
Sat, May 12 2012,0700,42,28.6,40,27.5,82,28
Sat, May 12 2012,0800,79,12.7,75,18.7,154,15.6
Sat, May 12 2012,0900,178,15.7,129,8.5,307,12.7
Sat, May 12 2012,1000,258,7.8,233,7.7,491,7.7
Sat, May 12 2012,1100,325,8.3,339,5.9,664,7.1
Sat, May 12 2012,1200,410,6.6,386,4.9,796,5.8
Sat, May 12 2012,1300,436,4.1,427,5.6,863,4.9
Sat, May 12 2012,1400,507,4.9,477,5,984,5
Sat, May 12 2012,1500,441,4.8,502,4.4,943,4.6
Sat, May 12 2012,1600,465,4.3,486,4.7,951,4.5
Sat, May 12 2012,1700,429,4.2,470,3.2,899,3.7
Sat, May 12 2012,1800,462,3.7,441,3.6,903,3.7
Sat, May 12 2012,1900,446,5.4,453,3.5,899,4.4
Sat, May 12 2012,2000,421,2.6,419,4.3,840,3.5
Sat, May 12 2012,2100,310,4.8,363,2.8,673,3.7
Sat, May 12 2012,2200,261,1.1,290,3.8,551,2.5
Sat, May 12 2012,2300,175,2.3,242,3.3,417,2.9
Sat, May 12 2012,2400,118,4.2,147,6.1,265,5.3
Sun, May 13 2012,0100,88,4.5,85,5.9,173,5.2
Sun, May 13 2012,0200,63,4.8,50,6,113,5.3
Sun, May 13 2012,0300,57,7,43,16.3,100,11
Sun, May 13 2012,0400,46,8.7,40,10,86,9.3
Sun, May 13 2012,0500,44,13.6,19,15.8,63,14.3
Sun, May 13 2012,0600,24,8.3,18,33.3,42,19
Sun, May 13 2012,0700,23,4.3,21,9.5,44,6.8
Sun, May 13 2012,0800,38,18.4,41,4.9,79,11.4
Sun, May 13 2012,0900,101,14.9,59,8.5,160,12.5
Sun, May 13 2012,1000,154,11,81,4.9,235,8.9
Sun, May 13 2012,1100,232,4.7,117,10.3,349,6.6
Sun, May 13 2012,1200,323,4.3,149,6,472,4.9
Sun, May 13 2012,1300,499,4.6,244,3.3,743,4.2
Sun, May 13 2012,1400,589,1.7,341,2.3,930,1.9
Sun, May 13 2012,1500,627,1.8,395,3,1022,2.3
Sun, May 13 2012,1600,547,1.5,471,1.5,1018,1.5
Sun, May 13 2012,1700,587,1.9,545,2.9,1132,2.4
Sun, May 13 2012,1800,535,2.2,529,3.2,1064,2.7
Sun, May 13 2012,1900,570,2.6,423,3.8,993,3.1
Sun, May 13 2012,2000,718,2.6,447,5.6,1165,3.8
Sun, May 13 2012,2100,424,2.4,478,2.9,902,2.7
Sun, May 13 2012,2200,279,2.2,372,4.3,651,3.4
Sun, May 13 2012,2300,178,2.2,292,4.8,470,3.8
Sun, May 13 2012,2400,99,3,174,4,273,3.7
Mon, May 14 2012,0100,73,2.7,133,5.3,206,4.4
Mon, May 14 2012,0200,33,9.1,67,10.4,100,10
Mon, May 14 2012,0300,23,26.1,42,9.5,65,15.4
Mon, May 14 2012,0400,16,31.2,20,30,36,30.6
Mon, May 14 2012,0500,30,23.3,16,37.5,46,28.3
Mon, May 14 2012,0600,27,29.6,21,52.4,48,39.6
Mon, May 14 2012,0700,97,19.6,60,16.7,157,18.5
Mon, May 14 2012,0800,208,7.2,225,12.4,433,9.9
Mon, May 14 2012,0900,389,7.5,592,5.7,981,6.4
Mon, May 14 2012,1000,479,7.3,669,4.3,1148,5.6
Mon, May 14 2012,1100,357,11.2,542,9.8,899,10.3
Mon, May 14 2012,1200,340,12.9,419,10,759,11.3
Mon, May 14 2012,1300,344,13.7,351,10.3,695,11.9
Mon, May 14 2012,1400,366,10.9,331,8.2,697,9.6
Mon, May 14 2012,1500,335,11.3,365,12.9,700,12.1
Mon, May 14 2012,1600,403,9.4,390,8.7,793,9.1
Mon, May 14 2012,1700,461,6.1,381,8.1,842,7
Mon, May 14 2012,1800,523,7.3,379,6.9,902,7.1
Mon, May 14 2012,1900,675,5.5,447,7.2,1122,6.1
Mon, May 14 2012,2000,524,5.2,413,5.8,937,5.4
Mon, May 14 2012,2100,277,7.2,283,7.1,560,7.1
Mon, May 14 2012,2200,212,9,227,8.8,439,8.9
Mon, May 14 2012,2300,169,5.3,164,4.9,333,5.1
Mon, May 14 2012,2400,118,6.8,121,10.7,239,8.8
Tue, May 15 2012,0100,66,6.1,81,12.3,147,9.5
Tue, May 15 2012,0200,50,2,48,27.1,98,14.3
Tue, May 15 2012,0300,27,33.3,28,17.9,55,25.5
Tue, May 15 2012,0400,23,52.2,16,43.8,39,48.7
Tue, May 15 2012,0500,23,21.7,18,66.7,41,41.5
Tue, May 15 2012,0600,24,37.5,30,46.7,54,42.6
Tue, May 15 2012,0700,77,26,51,23.5,128,25
Tue, May 15 2012,0800,161,14.3,198,8.6,359,11.1
Tue, May 15 2012,0900,382,8.9,537,6.7,919,7.6
Tue, May 15 2012,1000,492,8.1,685,6.1,1177,7
Tue, May 15 2012,1100,328,9.1,540,9.3,868,9.2
Tue, May 15 2012,1200,324,12.3,404,9.4,728,10.7
Tue, May 15 2012,1300,346,11,363,12.4,709,11.7
Tue, May 15 2012,1400,343,13.4,334,10.2,677,11.8
Tue, May 15 2012,1500,338,12.7,399,8.8,737,10.6
Tue, May 15 2012,1600,398,12.1,359,9.7,757,11
Tue, May 15 2012,1700,536,8.4,392,7.7,928,8.1
Tue, May 15 2012,1800,591,4.4,435,7.1,1026,5.6
Tue, May 15 2012,1900,713,4.9,524,7.6,1237,6.1
Tue, May 15 2012,2000,628,5.9,472,4.9,1100,5.5
Tue, May 15 2012,2100,401,5,319,6,720,5.4
Tue, May 15 2012,2200,266,4.1,265,7.2,531,5.6
Tue, May 15 2012,2300,163,7.4,242,7.9,405,7.7
Tue, May 15 2012,2400,142,5.6,124,8.1,266,6.8
Wed, May 16 2012,0100,95,5.3,86,16.3,181,10.5
Wed, May 16 2012,0200,40,5,52,28.8,92,18.5
Wed, May 16 2012,0300,27,44.4,44,20.5,71,29.6
Wed, May 16 2012,0400,32,15.6,32,28.1,64,21.9
Wed, May 16 2012,0500,26,23.1,26,73.1,52,48.1
Wed, May 16 2012,0600,32,43.8,30,50,62,46.8
Wed, May 16 2012,0700,67,22.4,54,25.9,121,24
Wed, May 16 2012,0800,168,13.7,214,12.1,382,12.8
Wed, May 16 2012,0900,337,12.2,577,10.2,914,10.9
Wed, May 16 2012,1000,504,9.1,663,7.4,1167,8.1
Wed, May 16 2012,1100,346,12.7,516,10.3,862,11.3
Wed, May 16 2012,1200,358,12.8,374,11.2,732,12
Wed, May 16 2012,1300,337,11.9,334,11.4,671,11.6
Wed, May 16 2012,1400,381,12.1,321,11.5,702,11.8
Wed, May 16 2012,1500,360,14.4,449,9.8,809,11.9
Wed, May 16 2012,1600,375,10.9,398,7.5,773,9.2
Wed, May 16 2012,1700,515,8.7,416,9.6,931,9.1
Wed, May 16 2012,1800,608,6.1,478,8.6,1086,7.2
Wed, May 16 2012,1900,686,5.8,530,5.3,1216,5.6
Wed, May 16 2012,2000,619,6.6,588,4.3,1207,5.5
Wed, May 16 2012,2100,389,7.5,343,5.5,732,6.6
Wed, May 16 2012,2200,293,4.1,276,9.1,569,6.5
Wed, May 16 2012,2300,172,5.2,192,10.4,364,8
Wed, May 16 2012,2400,106,6.6,131,5.3,237,5.9
Thu, May 17 2012,0100,91,7.7,71,16.9,162,11.7
Thu, May 17 2012,0200,56,5.4,58,24.1,114,14.9
Thu, May 17 2012,0300,31,38.7,34,32.4,65,35.4
Thu, May 17 2012,0400,30,30,16,56.2,46,39.1
Thu, May 17 2012,0500,25,32,20,55,45,42.2
Thu, May 17 2012,0600,23,39.1,32,59.4,55,50.9
Thu, May 17 2012,0700,56,23.2,57,33.3,113,28.3
Thu, May 17 2012,0800,137,21.9,199,9,336,14.3
Thu, May 17 2012,0900,350,8.3,507,6.5,857,7.2
Thu, May 17 2012,1000,461,9.8,684,5.3,1145,7.1
Thu, May 17 2012,1100,420,12.6,558,10.2,978,11.2
Thu, May 17 2012,1200,406,12.8,400,10.8,806,11.8
Thu, May 17 2012,1300,369,13,395,10.6,764,11.8
Thu, May 17 2012,1400,398,10.1,409,10,807,10
Thu, May 17 2012,1500,418,10,374,8,792,9.1
Thu, May 17 2012,1600,496,10.3,410,11.5,906,10.8
Thu, May 17 2012,1700,534,7.1,453,9.5,987,8.2
Thu, May 17 2012,1800,618,5.3,454,9.5,1072,7.1
Thu, May 17 2012,1900,751,7.3,569,6.7,1320,7
Thu, May 17 2012,2000,601,5,590,6.4,1191,5.7
Thu, May 17 2012,2100,363,7.2,392,6.4,755,6.8
Thu, May 17 2012,2200,265,6.8,273,7,538,6.9
Thu, May 17 2012,2300,242,7.9,209,7.7,451,7.8
Thu, May 17 2012,2400,149,6,160,11.2,309,8.7
Fri, May 18 2012,0100,86,8.1,106,14.2,192,11.5
Fri, May 18 2012,0200,70,12.9,62,27.4,132,19.7
Fri, May 18 2012,0300,29,24.1,38,23.7,67,23.9
Fri, May 18 2012,0400,31,35.5,33,27.3,64,31.2
Fri, May 18 2012,0500,24,25,35,34.3,59,30.5
Fri, May 18 2012,0600,21,23.8,36,52.8,57,42.1
Fri, May 18 2012,0700,56,33.9,56,30.4,112,32.1
Fri, May 18 2012,0800,133,15.8,215,13,348,14.1
Fri, May 18 2012,0900,295,11.9,531,7.7,826,9.2
Fri, May 18 2012,1000,445,10.1,631,7.6,1076,8.6
Fri, May 18 2012,1100,343,13.7,489,10.8,832,12
Fri, May 18 2012,1200,348,12.6,370,10.8,718,11.7
Fri, May 18 2012,1300,428,11.2,419,9.8,847,10.5
Fri, May 18 2012,1400,471,8.9,428,8.6,899,8.8
Fri, May 18 2012,1500,624,7.5,462,8.9,1086,8.1
Fri, May 18 2012,1600,602,10.5,454,7.7,1056,9.3
Fri, May 18 2012,1700,706,6.4,599,5.8,1305,6.1
Fri, May 18 2012,1800,711,7.9,667,4.9,1378,6.5
Fri, May 18 2012,1900,798,3.9,673,5.3,1471,4.6
Fri, May 18 2012,2000,635,4.6,643,5.4,1278,5
Fri, May 18 2012,2100,395,7.8,550,4.5,945,5.9
Fri, May 18 2012,2200,310,4.5,431,5.8,741,5.3
Fri, May 18 2012,2300,169,7.1,329,8.2,498,7.8
Fri, May 18 2012,2400,170,5.9,200,7.5,370,6.8
Sat, May 19 2012,0100,104,2.9,135,9.6,239,6.7
Sat, May 19 2012,0200,53,3.8,59,15.3,112,9.8
Sat, May 19 2012,0300,52,17.3,55,12.7,107,15
Sat, May 19 2012,0400,29,13.8,56,21.4,85,18.8
Sat, May 19 2012,0500,38,39.5,27,37,65,38.5
Sat, May 19 2012,0600,26,26.9,26,50,52,38.5
Sat, May 19 2012,0700,45,20,51,23.5,96,21.9
Sat, May 19 2012,0800,78,15.4,76,17.1,154,16.2
Sat, May 19 2012,0900,147,15,152,12.5,299,13.7
Sat, May 19 2012,1000,264,9.1,276,7.6,540,8.3
Sat, May 19 2012,1100,309,8.7,309,8.1,618,8.4
Sat, May 19 2012,1200,386,6.2,366,4.6,752,5.5
Sat, May 19 2012,1300,435,5.1,461,4.3,896,4.7
Sat, May 19 2012,1400,482,3.5,541,3.5,1023,3.5
Sat, May 19 2012,1500,485,3.5,576,3.1,1061,3.3
Sat, May 19 2012,1600,457,4.2,545,3.1,1002,3.6
Sat, May 19 2012,1700,419,4.1,530,4.3,949,4.2
Sat, May 19 2012,1800,399,6,556,4.7,955,5.2
Sat, May 19 2012,1900,429,4.9,443,4.5,872,4.7
Sat, May 19 2012,2000,358,3.6,437,4.1,795,3.9
Sat, May 19 2012,2100,316,4.4,366,3.3,682,3.8
Sat, May 19 2012,2200,330,3,232,3.9,562,3.4
Sat, May 19 2012,2300,167,6,163,3.7,330,4.8
Sat, May 19 2012,2400,113,3.5,130,7.7,243,5.8
Sun, May 20 2012,0100,69,4.3,86,4.7,155,4.5
Sun, May 20 2012,0200,61,6.6,55,5.5,116,6
Sun, May 20 2012,0300,48,8.3,57,12.3,105,10.5
Sun, May 20 2012,0400,35,17.1,34,11.8,69,14.5
Sun, May 20 2012,0500,39,5.1,41,12.2,80,8.8
Sun, May 20 2012,0600,35,11.4,18,16.7,53,13.2
Sun, May 20 2012,0700,29,13.8,21,14.3,50,14
Sun, May 20 2012,0800,34,17.6,50,16,84,16.7
Sun, May 20 2012,0900,82,12.2,72,4.2,154,8.4
Sun, May 20 2012,1000,156,6.4,99,14.1,255,9.4
Sun, May 20 2012,1100,230,7.4,140,10,370,8.4
Sun, May 20 2012,1200,302,5,210,6.2,512,5.5
Sun, May 20 2012,1300,405,3.5,258,4.3,663,3.8
Sun, May 20 2012,1400,606,1.7,378,4.5,984,2.7
Sun, May 20 2012,1500,587,3.2,425,1.6,1012,2.6
Sun, May 20 2012,1600,598,2.7,449,3.1,1047,2.9
Sun, May 20 2012,1700,596,2.3,470,2.1,1066,2.3
Sun, May 20 2012,1800,565,3.4,451,2.4,1016,3
Sun, May 20 2012,1900,604,5.1,503,2.6,1107,4
Sun, May 20 2012,2000,580,2.9,529,2.8,1109,2.9
Sun, May 20 2012,2100,531,3,491,3.5,1022,3.2
Sun, May 20 2012,2200,514,3.3,429,4.2,943,3.7
Sun, May 20 2012,2300,250,4,314,4.5,564,4.3
Sun, May 20 2012,2400,149,4.7,212,3.8,361,4.2
Mon, May 21 2012,0100,78,6.4,135,6.7,213,6.6
Mon, May 21 2012,0200,39,7.7,65,7.7,104,7.7
Mon, May 21 2012,0300,16,31.2,36,13.9,52,19.2
Mon, May 21 2012,0400,16,12.5,25,32,41,24.4
Mon, May 21 2012,0500,21,28.6,19,31.6,40,30
Mon, May 21 2012,0600,36,27.8,15,46.7,51,33.3
Mon, May 21 2012,0700,100,22,73,27.4,173,24.3
Mon, May 21 2012,0800,240,10.8,217,13.8,457,12.3
Mon, May 21 2012,0900,389,10.3,584,5.8,973,7.6
Mon, May 21 2012,1000,491,7.1,736,6.2,1227,6.6
Mon, May 21 2012,1100,365,11,528,9.7,893,10.2
Mon, May 21 2012,1200,353,12.7,418,9.8,771,11.2
Mon, May 21 2012,1300,363,9.4,351,12.5,714,10.9
Mon, May 21 2012,1400,392,10.2,382,11.5,774,10.9
Mon, May 21 2012,1500,398,11.6,407,9.3,805,10.4
Mon, May 21 2012,1600,435,10.8,359,7.5,794,9.3
Mon, May 21 2012,1700,481,8.9,374,9.6,855,9.2
Mon, May 21 2012,1800,604,6.5,397,8.3,1001,7.2
Mon, May 21 2012,1900,729,5.2,452,5.5,1181,5.3
Mon, May 21 2012,2000,563,6.4,408,4.4,971,5.6
Mon, May 21 2012,2100,285,7,274,10.6,559,8.8
Mon, May 21 2012,2200,192,6.8,226,5.8,418,6.2
Mon, May 21 2012,2300,175,9.1,166,11.4,341,10.3
Mon, May 21 2012,2400,102,5.9,116,10.3,218,8.3
Tue, May 22 2012,0100,79,6.3,80,11.2,159,8.8
Tue, May 22 2012,0200,61,6.6,52,19.2,113,12.4
Tue, May 22 2012,0300,22,31.8,30,36.7,52,34.6
Tue, May 22 2012,0400,35,40,20,35,55,38.2
Tue, May 22 2012,0500,32,37.5,19,68.4,51,49
Tue, May 22 2012,0600,20,50,28,50,48,50
Tue, May 22 2012,0700,69,21.7,68,27.9,137,24.8
Tue, May 22 2012,0800,160,11.9,200,11,360,11.4
Tue, May 22 2012,0900,364,10.2,567,7.2,931,8.4
Tue, May 22 2012,1000,478,7.1,671,7.6,1149,7.4
Tue, May 22 2012,1100,306,11.4,567,12,873,11.8
Tue, May 22 2012,1200,328,14.9,419,12.9,747,13.8
Tue, May 22 2012,1300,318,15.4,380,10.5,698,12.8
Tue, May 22 2012,1400,408,12,348,11.2,756,11.6
Tue, May 22 2012,1500,376,12.2,387,8.8,763,10.5
Tue, May 22 2012,1600,423,7.3,364,13.5,787,10.2
Tue, May 22 2012,1700,494,8.9,394,7.9,888,8.4
Tue, May 22 2012,1800,569,8.4,383,7.3,952,8
Tue, May 22 2012,1900,718,6.4,473,7.2,1191,6.7
Tue, May 22 2012,2000,563,5.7,468,4.9,1031,5.3
Tue, May 22 2012,2100,321,5.9,306,5.2,627,5.6
Tue, May 22 2012,2200,214,6.1,249,5.2,463,5.6
Tue, May 22 2012,2300,151,6,185,9.2,336,7.7
Tue, May 22 2012,2400,114,7,133,9,247,8.1
Wed, May 23 2012,0100,81,7.4,87,16.1,168,11.9
Wed, May 23 2012,0200,46,6.5,73,17.8,119,13.4
Wed, May 23 2012,0300,40,30,26,34.6,66,31.8
Wed, May 23 2012,0400,32,25,28,28.6,60,26.7
Wed, May 23 2012,0500,21,52.4,27,55.6,48,54.2
Wed, May 23 2012,0600,26,46.2,28,50,54,48.1
Wed, May 23 2012,0700,55,20,73,27.4,128,24.2
Wed, May 23 2012,0800,173,12.1,206,13.1,379,12.7
Wed, May 23 2012,0900,345,11.3,581,7.2,926,8.7
Wed, May 23 2012,1000,472,6.4,677,6.2,1149,6.3
Wed, May 23 2012,1100,409,11.7,568,10.2,977,10.8
Wed, May 23 2012,1200,341,14.1,406,11.1,747,12.4
Wed, May 23 2012,1300,339,13.6,363,11.3,702,12.4
Wed, May 23 2012,1400,340,11.5,361,10,701,10.7
