Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Tue, Sep 6 2011,0800,308,8.4,351,6.8,659,7.6
Tue, Sep 6 2011,0900,338,9.2,569,7,907,7.8
Tue, Sep 6 2011,1000,304,10.5,409,10,713,10.2
Tue, Sep 6 2011,1100,298,13.4,327,7.6,625,10.4
Tue, Sep 6 2011,1200,359,9.7,298,11.1,657,10.4
Tue, Sep 6 2011,1300,352,10.8,303,6.9,655,9
Tue, Sep 6 2011,1400,360,8.9,338,8.3,698,8.6
Tue, Sep 6 2011,1500,330,12.4,341,8.5,671,10.4
Tue, Sep 6 2011,1600,396,9.6,355,7,751,8.4
Tue, Sep 6 2011,1700,431,7.9,393,8.1,824,8
Tue, Sep 6 2011,1800,544,5,448,8,992,6.4
Tue, Sep 6 2011,1900,400,7.2,379,6.3,779,6.8
Tue, Sep 6 2011,2000,227,9.7,280,5.4,507,7.3
Tue, Sep 6 2011,2100,204,11.3,191,7.9,395,9.6
Tue, Sep 6 2011,2200,111,9.9,118,9.3,229,9.6
Tue, Sep 6 2011,2300,110,6.4,81,8.6,191,7.3
Tue, Sep 6 2011,2400,61,8.2,52,11.5,113,9.7
Wed, Sep 7 2011,0100,26,23.1,20,15,46,19.6
Wed, Sep 7 2011,0200,13,30.8,13,46.2,26,38.5
Wed, Sep 7 2011,0300,13,15.4,8,0,21,9.5
Wed, Sep 7 2011,0400,10,40,11,54.5,21,47.6
Wed, Sep 7 2011,0500,14,50,21,38.1,35,42.9
Wed, Sep 7 2011,0600,38,28.9,74,23,112,25
Wed, Sep 7 2011,0700,120,11.7,137,13.9,257,12.8
Wed, Sep 7 2011,0800,312,9.3,342,7.9,654,8.6
Wed, Sep 7 2011,0900,368,10.6,518,3.9,886,6.7
Wed, Sep 7 2011,1000,306,14.7,400,8,706,10.9
Wed, Sep 7 2011,1100,305,13.8,312,11.5,617,12.6
Wed, Sep 7 2011,1200,342,11.7,284,11.6,626,11.7
Wed, Sep 7 2011,1300,346,6.9,292,9.2,638,8
Wed, Sep 7 2011,1400,342,8.8,309,12.3,651,10.4
Wed, Sep 7 2011,1500,360,10,306,8.2,666,9.2
Wed, Sep 7 2011,1600,396,5.8,373,7.5,769,6.6
Wed, Sep 7 2011,1700,488,7.2,386,6.5,874,6.9
Wed, Sep 7 2011,1800,571,6,388,5.9,959,5.9
Wed, Sep 7 2011,1900,446,6.3,379,7.1,825,6.7
Wed, Sep 7 2011,2000,237,8.4,301,5.6,538,6.9
Wed, Sep 7 2011,2100,171,5.8,205,6.8,376,6.4
Wed, Sep 7 2011,2200,160,8.8,146,6.2,306,7.5
Wed, Sep 7 2011,2300,88,1.1,105,5.7,193,3.6
Wed, Sep 7 2011,2400,69,7.2,64,6.2,133,6.8
Thu, Sep 8 2011,0100,39,12.8,35,14.3,74,13.5
Thu, Sep 8 2011,0200,18,38.9,13,15.4,31,29
Thu, Sep 8 2011,0300,10,20,11,9.1,21,14.3
Thu, Sep 8 2011,0400,5,40,19,36.8,24,37.5
Thu, Sep 8 2011,0500,7,71.4,25,36,32,43.8
Thu, Sep 8 2011,0600,32,28.1,67,28.4,99,28.3
Thu, Sep 8 2011,0700,120,14.2,134,24.6,254,19.7
Thu, Sep 8 2011,0800,330,10.9,371,7,701,8.8
Thu, Sep 8 2011,0900,335,10.4,561,5.7,896,7.5
Thu, Sep 8 2011,1000,334,12.3,413,11.6,747,11.9
Thu, Sep 8 2011,1100,324,14.5,325,11.7,649,13.1
Thu, Sep 8 2011,1200,315,22.2,312,10.9,627,16.6
Thu, Sep 8 2011,1300,327,16.2,312,10.9,639,13.6
Thu, Sep 8 2011,1400,295,20.7,338,8.3,633,14.1
Thu, Sep 8 2011,1500,374,16.3,356,9.3,730,12.9
Thu, Sep 8 2011,1600,395,7.8,351,8.3,746,8
Thu, Sep 8 2011,1700,461,8,410,7.6,871,7.8
Thu, Sep 8 2011,1800,567,5.3,458,9,1025,6.9
Thu, Sep 8 2011,1900,466,5.6,441,7.3,907,6.4
Thu, Sep 8 2011,2000,286,5.2,363,6.3,649,5.9
Thu, Sep 8 2011,2100,191,9.4,236,3.4,427,6.1
Thu, Sep 8 2011,2200,206,6.3,156,4.5,362,5.5
Thu, Sep 8 2011,2300,99,8.1,100,10,199,9
Thu, Sep 8 2011,2400,59,10.2,72,9.7,131,9.9
Fri, Sep 9 2011,0100,38,10.5,33,18.2,71,14.1
Fri, Sep 9 2011,0200,29,17.2,27,18.5,56,17.9
Fri, Sep 9 2011,0300,20,15,14,7.1,34,11.8
Fri, Sep 9 2011,0400,7,42.9,9,55.6,16,50
Fri, Sep 9 2011,0500,16,31.2,29,31,45,31.1
Fri, Sep 9 2011,0600,39,28.2,56,25,95,26.3
Fri, Sep 9 2011,0700,109,9.2,132,18.9,241,14.5
Fri, Sep 9 2011,0800,304,8.9,329,7.9,633,8.4
Fri, Sep 9 2011,0900,305,11.8,473,6.8,778,8.7
Fri, Sep 9 2011,1000,253,12.3,335,9.9,588,10.9
Fri, Sep 9 2011,1100,297,14.5,337,11.9,634,13.1
Fri, Sep 9 2011,1200,364,9.3,360,8.3,724,8.8
Fri, Sep 9 2011,1300,450,8.7,371,5.9,821,7.4
Fri, Sep 9 2011,1400,487,6.8,416,7,903,6.9
Fri, Sep 9 2011,1500,514,4.3,461,5.6,975,4.9
Fri, Sep 9 2011,1600,606,6.1,469,5.1,1075,5.7
Fri, Sep 9 2011,1700,642,5.1,533,4.7,1175,4.9
Fri, Sep 9 2011,1800,720,3.6,610,4.8,1330,4.1
Fri, Sep 9 2011,1900,578,2.9,529,3.8,1107,3.3
Fri, Sep 9 2011,2000,386,2.8,366,3,752,2.9
Fri, Sep 9 2011,2100,292,4.8,319,2.2,611,3.4
Fri, Sep 9 2011,2200,217,7.8,200,3,417,5.5
Fri, Sep 9 2011,2300,110,2.7,146,4.1,256,3.5
Fri, Sep 9 2011,2400,96,3.1,80,5,176,4
Sat, Sep 10 2011,0100,34,17.6,37,5.4,71,11.3
Sat, Sep 10 2011,0200,14,7.1,32,18.8,46,15.2
Sat, Sep 10 2011,0300,25,8,20,5,45,6.7
Sat, Sep 10 2011,0400,11,9.1,21,9.5,32,9.4
Sat, Sep 10 2011,0500,17,29.4,21,9.5,38,18.4
Sat, Sep 10 2011,0600,24,12.5,44,13.6,68,13.2
Sat, Sep 10 2011,0700,67,10.4,68,23.5,135,17
Sat, Sep 10 2011,0800,128,7.8,100,7,228,7.5
Sat, Sep 10 2011,0900,238,6.3,154,7.8,392,6.9
Sat, Sep 10 2011,1000,272,9.9,267,4.1,539,7.1
Sat, Sep 10 2011,1100,343,5.2,335,5.1,678,5.2
Sat, Sep 10 2011,1200,419,4.5,396,4,815,4.3
Sat, Sep 10 2011,1300,460,2.8,467,1.7,927,2.3
Sat, Sep 10 2011,1400,424,4.2,452,2.9,876,3.5
Sat, Sep 10 2011,1500,584,3.1,439,3.2,1023,3.1
Sat, Sep 10 2011,1600,364,4.1,439,2.7,803,3.4
Sat, Sep 10 2011,1700,379,3.2,473,2.7,852,2.9
Sat, Sep 10 2011,1800,419,3.3,426,4.2,845,3.8
Sat, Sep 10 2011,1900,361,2.2,402,3.2,763,2.8
Sat, Sep 10 2011,2000,274,2.2,332,5.7,606,4.1
Sat, Sep 10 2011,2100,175,2.3,209,3.8,384,3.1
Sat, Sep 10 2011,2200,162,1.9,167,2.4,329,2.1
Sat, Sep 10 2011,2300,175,1.7,97,5.2,272,2.9
Sat, Sep 10 2011,2400,52,3.8,69,0,121,1.7
Sun, Sep 11 2011,0100,38,2.6,39,5.1,77,3.9
Sun, Sep 11 2011,0200,31,0,44,0,75,0
Sun, Sep 11 2011,0300,21,4.8,23,0,44,2.3
Sun, Sep 11 2011,0400,24,0,25,4,49,2
Sun, Sep 11 2011,0500,8,25,24,4.2,32,9.4
Sun, Sep 11 2011,0600,14,7.1,41,0,55,1.8
Sun, Sep 11 2011,0700,38,5.3,44,6.8,82,6.1
Sun, Sep 11 2011,0800,62,3.2,67,6,129,4.7
Sun, Sep 11 2011,0900,95,9.5,76,5.3,171,7.6
Sun, Sep 11 2011,1000,151,6,153,4.6,304,5.3
Sun, Sep 11 2011,1100,263,2.3,184,2.7,447,2.5
Sun, Sep 11 2011,1200,337,2.7,293,2.4,630,2.5
Sun, Sep 11 2011,1300,421,1.7,394,1.5,815,1.6
Sun, Sep 11 2011,1400,446,2.7,459,1.7,905,2.2
Sun, Sep 11 2011,1500,461,1.5,424,1.9,885,1.7
Sun, Sep 11 2011,1600,448,1.8,487,1.4,935,1.6
Sun, Sep 11 2011,1700,495,1.6,476,1.7,971,1.6
Sun, Sep 11 2011,1800,497,2,498,2,995,2
Sun, Sep 11 2011,1900,449,1.8,552,1.4,1001,1.6
Sun, Sep 11 2011,2000,454,3.3,460,2.6,914,3
Sun, Sep 11 2011,2100,305,2.6,350,2.6,655,2.6
Sun, Sep 11 2011,2200,193,2.6,245,2.9,438,2.7
Sun, Sep 11 2011,2300,138,2.2,135,1.5,273,1.8
Sun, Sep 11 2011,2400,63,6.3,64,7.8,127,7.1
Mon, Sep 12 2011,0100,30,13.3,37,8.1,67,10.4
Mon, Sep 12 2011,0200,27,0,17,23.5,44,9.1
Mon, Sep 12 2011,0300,10,10,10,0,20,5
Mon, Sep 12 2011,0400,7,28.6,15,20,22,22.7
Mon, Sep 12 2011,0500,20,25,21,9.5,41,17.1
Mon, Sep 12 2011,0600,55,16.4,100,20,155,18.7
Mon, Sep 12 2011,0700,162,11.1,159,13.2,321,12.1
Mon, Sep 12 2011,0800,370,4.3,390,5.9,760,5.1
Mon, Sep 12 2011,0900,359,7.5,514,3.1,873,4.9
Mon, Sep 12 2011,1000,283,11.7,348,7.2,631,9.2
Mon, Sep 12 2011,1100,288,9.4,276,9.8,564,9.6
Mon, Sep 12 2011,1200,280,10,310,9.4,590,9.7
Mon, Sep 12 2011,1300,302,10.6,313,8.9,615,9.8
Mon, Sep 12 2011,1400,330,10.3,311,9.6,641,10
Mon, Sep 12 2011,1500,327,9.8,299,10,626,9.9
Mon, Sep 12 2011,1600,328,7,296,8.4,624,7.7
Mon, Sep 12 2011,1700,377,5.8,361,6.1,738,6
Mon, Sep 12 2011,1800,448,4.2,408,6.1,856,5.1
Mon, Sep 12 2011,1900,370,5.1,338,5.3,708,5.2
Mon, Sep 12 2011,2000,234,4.7,234,4.7,468,4.7
Mon, Sep 12 2011,2100,148,3.4,168,6.5,316,5.1
Mon, Sep 12 2011,2200,142,4.9,91,12.1,233,7.7
Mon, Sep 12 2011,2300,84,10.7,75,4,159,7.5
Mon, Sep 12 2011,2400,58,6.9,41,2.4,99,5.1
Tue, Sep 13 2011,0100,25,16,29,13.8,54,14.8
Tue, Sep 13 2011,0200,25,8,11,27.3,36,13.9
Tue, Sep 13 2011,0300,7,28.6,9,22.2,16,25
Tue, Sep 13 2011,0400,6,66.7,8,25,14,42.9
Tue, Sep 13 2011,0500,13,53.8,24,29.2,37,37.8
Tue, Sep 13 2011,0600,46,13,70,25.7,116,20.7
Tue, Sep 13 2011,0700,124,15.3,120,17.5,244,16.4
Tue, Sep 13 2011,0800,319,8.2,317,7.3,636,7.7
Tue, Sep 13 2011,0900,329,9.1,539,4.6,868,6.3
Tue, Sep 13 2011,1000,339,10.6,372,10.2,711,10.4
Tue, Sep 13 2011,1100,291,13.4,319,8.2,610,10.7
Tue, Sep 13 2011,1200,271,11.4,327,8.6,598,9.9
Tue, Sep 13 2011,1300,322,9.9,332,10.8,654,10.4
Tue, Sep 13 2011,1400,356,9.8,339,8.6,695,9.2
Tue, Sep 13 2011,1500,356,10.4,328,7.6,684,9.1
Tue, Sep 13 2011,1600,374,9.1,367,7.4,741,8.2
Tue, Sep 13 2011,1700,435,5.3,364,7.1,799,6.1
Tue, Sep 13 2011,1800,564,7.3,459,7,1023,7.1
Tue, Sep 13 2011,1900,365,5.2,386,6,751,5.6
Tue, Sep 13 2011,2000,234,4.7,298,4.7,532,4.7
Tue, Sep 13 2011,2100,170,4.1,160,6.2,330,5.2
Tue, Sep 13 2011,2200,134,4.5,137,8,271,6.3
Tue, Sep 13 2011,2300,95,5.3,89,7.9,184,6.5
Tue, Sep 13 2011,2400,63,14.3,60,10,123,12.2
Wed, Sep 14 2011,0100,24,37.5,24,20.8,48,29.2
Wed, Sep 14 2011,0200,18,27.8,15,26.7,33,27.3
Wed, Sep 14 2011,0300,12,8.3,9,11.1,21,9.5
Wed, Sep 14 2011,0400,5,60,14,35.7,19,42.1
Wed, Sep 14 2011,0500,9,33.3,27,37,36,36.1
Wed, Sep 14 2011,0600,47,21.3,85,31.8,132,28
Wed, Sep 14 2011,0700,128,10.9,124,14.5,252,12.7
Wed, Sep 14 2011,0800,338,6.2,353,8.2,691,7.2
Wed, Sep 14 2011,0900,347,11.2,527,5.5,874,7.8
Wed, Sep 14 2011,1000,295,14.2,363,8.5,658,11.1
Wed, Sep 14 2011,1100,312,12.2,350,8.6,662,10.3
Wed, Sep 14 2011,1200,321,9.3,322,8.7,643,9
Wed, Sep 14 2011,1300,319,6.9,292,12,611,9.3
Wed, Sep 14 2011,1400,371,10,306,10.1,677,10
Wed, Sep 14 2011,1500,379,10,285,9.1,664,9.6
Wed, Sep 14 2011,1600,379,7.7,362,8.8,741,8.2
Wed, Sep 14 2011,1700,460,6.7,374,7.5,834,7.1
Wed, Sep 14 2011,1800,598,6.4,467,5.6,1065,6
Wed, Sep 14 2011,1900,412,3.6,443,7,855,5.4
Wed, Sep 14 2011,2000,255,4.7,284,4.6,539,4.6
Wed, Sep 14 2011,2100,177,10.7,188,4.8,365,7.7
Wed, Sep 14 2011,2200,183,18,131,6.1,314,13.1
Wed, Sep 14 2011,2300,126,19.8,110,4.5,236,12.7
Wed, Sep 14 2011,2400,50,16,53,11.3,103,13.6
Thu, Sep 15 2011,0100,38,21.1,30,13.3,68,17.6
Thu, Sep 15 2011,0200,15,13.3,20,10,35,11.4
Thu, Sep 15 2011,0300,14,35.7,8,25,22,31.8
Thu, Sep 15 2011,0400,8,75,21,38.1,29,48.3
Thu, Sep 15 2011,0500,12,50,28,28.6,40,35
Thu, Sep 15 2011,0600,54,25.9,70,28.6,124,27.4
Thu, Sep 15 2011,0700,149,11.4,133,16.5,282,13.8
Thu, Sep 15 2011,0800,350,8,372,9.7,722,8.9
Thu, Sep 15 2011,0900,339,11.8,537,6,876,8.2
Thu, Sep 15 2011,1000,324,13.6,414,9.7,738,11.4
Thu, Sep 15 2011,1100,356,9.3,357,11.8,713,10.5
Thu, Sep 15 2011,1200,326,17.5,319,9.7,645,13.6
Thu, Sep 15 2011,1300,291,14.4,287,10.5,578,12.5
Thu, Sep 15 2011,1400,361,9.4,290,9,651,9.2
Thu, Sep 15 2011,1500,372,14,326,7.7,698,11
Thu, Sep 15 2011,1600,376,9,359,10.3,735,9.7
Thu, Sep 15 2011,1700,480,7.9,425,9.4,905,8.6
Thu, Sep 15 2011,1800,572,4.4,472,8.3,1044,6.1
Thu, Sep 15 2011,1900,442,7,421,5,863,6
Thu, Sep 15 2011,2000,322,4,364,5.8,686,5
Thu, Sep 15 2011,2100,199,5.5,247,6.5,446,6.1
Thu, Sep 15 2011,2200,181,5.5,171,8.8,352,7.1
Thu, Sep 15 2011,2300,106,11.3,104,10.6,210,11
Thu, Sep 15 2011,2400,55,23.6,52,13.5,107,18.7
Fri, Sep 16 2011,0100,43,23.3,32,3.1,75,14.7
Fri, Sep 16 2011,0200,25,32,22,18.2,47,25.5
Fri, Sep 16 2011,0300,12,16.7,17,5.9,29,10.3
Fri, Sep 16 2011,0400,11,27.3,15,20,26,23.1
Fri, Sep 16 2011,0500,10,50,35,34.3,45,37.8
Fri, Sep 16 2011,0600,31,32.3,49,20.4,80,25
Fri, Sep 16 2011,0700,90,14.4,118,20.3,208,17.8
Fri, Sep 16 2011,0800,296,12.8,337,7.1,633,9.8
Fri, Sep 16 2011,0900,297,15.5,473,4.7,770,8.8
Fri, Sep 16 2011,1000,272,16.5,366,10.4,638,13
Fri, Sep 16 2011,1100,301,22.6,352,8.5,653,15
Fri, Sep 16 2011,1200,329,18.5,349,7.7,678,13
Fri, Sep 16 2011,1300,382,16,379,8.7,761,12.4
Fri, Sep 16 2011,1400,405,10.9,453,7.3,858,9
Fri, Sep 16 2011,1500,455,10.5,497,4.4,952,7.4
Fri, Sep 16 2011,1600,576,11.8,524,6.3,1100,9.2
Fri, Sep 16 2011,1700,616,7.8,538,5.2,1154,6.6
Fri, Sep 16 2011,1800,697,7.2,592,4.4,1289,5.9
Fri, Sep 16 2011,1900,545,6.2,529,4.3,1074,5.3
Fri, Sep 16 2011,2000,387,7.5,464,5.8,851,6.6
Fri, Sep 16 2011,2100,298,6,264,4.2,562,5.2
Fri, Sep 16 2011,2200,222,10.8,227,5.7,449,8.2
Fri, Sep 16 2011,2300,86,16.3,124,4,210,9
Fri, Sep 16 2011,2400,100,6,69,7.2,169,6.5
Sat, Sep 17 2011,0100,31,25.8,35,5.7,66,15.2
Sat, Sep 17 2011,0200,21,19,18,27.8,39,23.1
Sat, Sep 17 2011,0300,21,19,22,13.6,43,16.3
Sat, Sep 17 2011,0400,13,30.8,19,15.8,32,21.9
Sat, Sep 17 2011,0500,12,33.3,28,17.9,40,22.5
Sat, Sep 17 2011,0600,32,6.2,39,2.6,71,4.2
Sat, Sep 17 2011,0700,47,10.6,46,13,93,11.8
Sat, Sep 17 2011,0800,114,16.7,110,10.9,224,13.8
Sat, Sep 17 2011,0900,178,14.6,181,8.3,359,11.4
Sat, Sep 17 2011,1000,203,13.8,270,5.6,473,9.1
Sat, Sep 17 2011,1100,250,8,282,5,532,6.4
Sat, Sep 17 2011,1200,344,6.7,300,4.7,644,5.7
Sat, Sep 17 2011,1300,428,8.6,382,3.4,810,6.2
Sat, Sep 17 2011,1400,369,13.6,429,4.4,798,8.6
Sat, Sep 17 2011,1500,399,9.3,420,4.8,819,7
Sat, Sep 17 2011,1600,407,9.6,364,5.2,771,7.5
Sat, Sep 17 2011,1700,359,6.4,415,4.6,774,5.4
Sat, Sep 17 2011,1800,363,6.3,314,5.1,677,5.8
Sat, Sep 17 2011,1900,376,4.5,327,4.3,703,4.4
Sat, Sep 17 2011,2000,253,7.1,295,3.1,548,4.9
Sat, Sep 17 2011,2100,185,4.3,224,1.8,409,2.9
Sat, Sep 17 2011,2200,130,10.8,172,2.3,302,6
Sat, Sep 17 2011,2300,119,6.7,91,4.4,210,5.7
Sat, Sep 17 2011,2400,50,8,58,1.7,108,4.6
Sun, Sep 18 2011,0100,40,17.5,62,0,102,6.9
Sun, Sep 18 2011,0200,38,2.6,35,2.9,73,2.7
Sun, Sep 18 2011,0300,21,9.5,17,0,38,5.3
Sun, Sep 18 2011,0400,19,5.3,20,0,39,2.6
Sun, Sep 18 2011,0500,10,10,12,0,22,4.5
Sun, Sep 18 2011,0600,15,6.7,37,8.1,52,7.7
Sun, Sep 18 2011,0700,39,2.6,56,5.4,95,4.2
Sun, Sep 18 2011,0800,87,6.9,96,11.5,183,9.3
Sun, Sep 18 2011,0900,149,10.7,133,5.3,282,8.2
Sun, Sep 18 2011,1000,197,11.2,194,4.1,391,7.7
Sun, Sep 18 2011,1100,251,14.3,253,2,504,8.1
Sun, Sep 18 2011,1200,318,8.8,304,1.6,622,5.3
Sun, Sep 18 2011,1300,422,9.2,400,1.2,822,5.4
Sun, Sep 18 2011,1400,407,5.4,457,2.6,864,3.9
Sun, Sep 18 2011,1500,440,8.6,415,3.1,855,6
Sun, Sep 18 2011,1600,410,14.1,367,3.8,777,9.3
Sun, Sep 18 2011,1700,391,3.1,360,3.3,751,3.2
Sun, Sep 18 2011,1800,527,3.4,377,2.7,904,3.1
Sun, Sep 18 2011,1900,592,6.2,474,2.5,1066,4.6
Sun, Sep 18 2011,2000,463,1.9,456,3.3,919,2.6
Sun, Sep 18 2011,2100,368,4.1,482,3.3,850,3.6
Sun, Sep 18 2011,2200,296,1,287,4.5,583,2.7
Sun, Sep 18 2011,2300,161,1.9,145,2.8,306,2.3
Sun, Sep 18 2011,2400,74,6.8,68,7.4,142,7
Mon, Sep 19 2011,0100,30,3.3,42,7.1,72,5.6
Mon, Sep 19 2011,0200,31,19.4,22,4.5,53,13.2
Mon, Sep 19 2011,0300,20,5,13,0,33,3
Mon, Sep 19 2011,0400,12,16.7,16,25,28,21.4
Mon, Sep 19 2011,0500,17,47.1,27,22.2,44,31.8
Mon, Sep 19 2011,0600,75,20,86,14,161,16.8
Mon, Sep 19 2011,0700,163,7.4,152,7.9,315,7.6
Mon, Sep 19 2011,0800,388,7.5,392,4.6,780,6
Mon, Sep 19 2011,0900,374,7.8,567,3.2,941,5
Mon, Sep 19 2011,1000,321,11.2,361,8.9,682,10
Mon, Sep 19 2011,1100,315,7,279,10.4,594,8.6
Mon, Sep 19 2011,1200,301,13.6,298,12.4,599,13
Mon, Sep 19 2011,1300,329,13.4,305,8.5,634,11
Mon, Sep 19 2011,1400,320,13.4,306,9.2,626,11.3
Mon, Sep 19 2011,1500,373,9.1,301,9.6,674,9.3
Mon, Sep 19 2011,1600,355,10.1,345,9.9,700,10
Mon, Sep 19 2011,1700,391,11.8,338,6.2,729,9.2
Mon, Sep 19 2011,1800,496,9.7,436,5.7,932,7.8
Mon, Sep 19 2011,1900,383,10.7,366,8.2,749,9.5
Mon, Sep 19 2011,2000,199,8,282,5.3,481,6.4
Mon, Sep 19 2011,2100,158,8.9,189,4.2,347,6.3
Mon, Sep 19 2011,2200,131,13,130,10.8,261,11.9
Mon, Sep 19 2011,2300,116,9.5,69,11.6,185,10.3
Mon, Sep 19 2011,2400,45,20,43,18.6,88,19.3
Tue, Sep 20 2011,0100,30,13.3,24,16.7,54,14.8
Tue, Sep 20 2011,0200,13,7.7,10,30,23,17.4
Tue, Sep 20 2011,0300,11,36.4,8,12.5,19,26.3
Tue, Sep 20 2011,0400,6,66.7,14,14.3,20,30
Tue, Sep 20 2011,0500,13,38.5,18,38.9,31,38.7
Tue, Sep 20 2011,0600,44,22.7,65,29.2,109,26.6
Tue, Sep 20 2011,0700,91,22,121,14,212,17.5
Tue, Sep 20 2011,0800,342,15.2,349,7.4,691,11.3
Tue, Sep 20 2011,0900,301,15.6,528,5.1,829,8.9
Tue, Sep 20 2011,1000,296,15.2,397,10.3,693,12.4
Tue, Sep 20 2011,1100,278,14.4,346,11.3,624,12.7
Tue, Sep 20 2011,1200,298,14.4,279,10,577,12.3
Tue, Sep 20 2011,1300,308,12.7,296,11.1,604,11.9
Tue, Sep 20 2011,1400,313,19.2,296,10.5,609,14.9
Tue, Sep 20 2011,1500,338,13.9,307,9.1,645,11.6
Tue, Sep 20 2011,1600,331,8.8,302,8.3,633,8.5
Tue, Sep 20 2011,1700,440,8,380,7.9,820,7.9
Tue, Sep 20 2011,1800,543,5.2,439,5.5,982,5.3
Tue, Sep 20 2011,1900,409,4.4,403,6,812,5.2
Tue, Sep 20 2011,2000,243,4.5,280,6.8,523,5.7
Tue, Sep 20 2011,2100,170,9.4,180,7.2,350,8.3
Tue, Sep 20 2011,2200,130,8.5,121,6.6,251,7.6
Tue, Sep 20 2011,2300,77,10.4,83,6,160,8.1
Tue, Sep 20 2011,2400,49,20.4,45,8.9,94,14.9
Wed, Sep 21 2011,0100,26,15.4,17,5.9,43,11.6
Wed, Sep 21 2011,0200,13,46.2,17,29.4,30,36.7
Wed, Sep 21 2011,0300,8,25,7,42.9,15,33.3
Wed, Sep 21 2011,0400,12,33.3,9,55.6,21,42.9
Wed, Sep 21 2011,0500,14,50,32,40.6,46,43.5
Wed, Sep 21 2011,0600,41,36.6,73,20.5,114,26.3
Wed, Sep 21 2011,0700,139,13.7,143,13.3,282,13.5
Wed, Sep 21 2011,0800,319,10.3,327,9.5,646,9.9
Wed, Sep 21 2011,0900,328,12.5,591,5.9,919,8.3
Wed, Sep 21 2011,1000,310,15.8,385,7.8,695,11.4
Wed, Sep 21 2011,1100,281,12.8,314,11.1,595,11.9
Wed, Sep 21 2011,1200,284,15.5,286,12.9,570,14.2
Wed, Sep 21 2011,1300,318,10.7,281,13.2,599,11.9
Wed, Sep 21 2011,1400,318,7.5,273,9.2,591,8.3
Wed, Sep 21 2011,1500,188,17,306,6.9,494,10.7
Wed, Sep 21 2011,1600,330,14.5,356,9.6,686,12
Wed, Sep 21 2011,1700,409,9.5,362,10.5,771,10
Wed, Sep 21 2011,1800,555,10.5,431,7.4,986,9.1
Wed, Sep 21 2011,1900,444,7.2,344,5.8,788,6.6
Wed, Sep 21 2011,2000,247,5.7,315,6,562,5.9
Wed, Sep 21 2011,2100,172,16.9,170,6.5,342,11.7
Wed, Sep 21 2011,2200,157,14,126,5.6,283,10.2
Wed, Sep 21 2011,2300,101,4,82,8.5,183,6
Wed, Sep 21 2011,2400,47,21.3,47,23.4,94,22.3
Thu, Sep 22 2011,0100,30,23.3,27,14.8,57,19.3
Thu, Sep 22 2011,0200,20,35,13,15.4,33,27.3
Thu, Sep 22 2011,0300,10,10,12,33.3,22,22.7
Thu, Sep 22 2011,0400,9,66.7,13,38.5,22,50
Thu, Sep 22 2011,0500,16,68.8,30,30,46,43.5
Thu, Sep 22 2011,0600,38,31.6,52,26.9,90,28.9
Thu, Sep 22 2011,0700,138,17.4,126,19.8,264,18.6
Thu, Sep 22 2011,0800,316,6,377,8.2,693,7.2
Thu, Sep 22 2011,0900,331,10.9,545,5.3,876,7.4
Thu, Sep 22 2011,1000,282,16.7,390,10,672,12.8
Thu, Sep 22 2011,1100,303,9.9,305,13.8,608,11.8
Thu, Sep 22 2011,1200,320,13.8,286,11.5,606,12.7
Thu, Sep 22 2011,1300,296,20.3,328,8.8,624,14.3
Thu, Sep 22 2011,1400,275,23.6,319,11.9,594,17.3
Thu, Sep 22 2011,1500,333,13.2,315,9.5,648,11.4
Thu, Sep 22 2011,1600,365,8.5,371,7.3,736,7.9
Thu, Sep 22 2011,1700,512,8.8,400,7.8,912,8.3
Thu, Sep 22 2011,1800,600,5,440,5.5,1040,5.2
Thu, Sep 22 2011,1900,457,4.4,368,6.2,825,5.2
Thu, Sep 22 2011,2000,270,7.8,346,4.3,616,5.8
Thu, Sep 22 2011,2100,187,5.9,211,5.2,398,5.5
Thu, Sep 22 2011,2200,178,7.9,136,6.6,314,7.3
Thu, Sep 22 2011,2300,105,8.6,110,7.3,215,7.9
Thu, Sep 22 2011,2400,52,7.7,59,6.8,111,7.2
Fri, Sep 23 2011,0100,44,15.9,39,10.3,83,13.3
Fri, Sep 23 2011,0200,27,25.9,13,46.2,40,32.5
Fri, Sep 23 2011,0300,14,35.7,13,15.4,27,25.9
Fri, Sep 23 2011,0400,10,50,18,33.3,28,39.3
Fri, Sep 23 2011,0500,14,28.6,26,42.3,40,37.5
Fri, Sep 23 2011,0600,35,31.4,61,23,96,26
Fri, Sep 23 2011,0700,118,16.1,132,22.7,250,19.6
Fri, Sep 23 2011,0800,327,8.6,344,8.7,671,8.6
Fri, Sep 23 2011,0900,314,15.3,472,4.7,786,8.9
Fri, Sep 23 2011,1000,276,12,376,8.8,652,10.1
Fri, Sep 23 2011,1100,296,14.2,281,8.5,577,11.4
Fri, Sep 23 2011,1200,370,8.6,331,9.7,701,9.1
Fri, Sep 23 2011,1300,442,7.9,406,8.1,848,8
Fri, Sep 23 2011,1400,425,8.5,441,4.3,866,6.4
Fri, Sep 23 2011,1500,517,8.3,455,5.3,972,6.9
Fri, Sep 23 2011,1600,576,5,522,5.9,1098,5.5
Fri, Sep 23 2011,1700,680,3.4,586,6.8,1266,5
Fri, Sep 23 2011,1800,728,4.3,587,5.5,1315,4.8
Fri, Sep 23 2011,1900,643,4.5,537,4.8,1180,4.7
